mahalla_id,mahalla_name_uz_latin,district_name_uz_latin,reference_date,population_total,population_male,population_female,number_of_families,number_of_households,average_household_size,children_total,population_age_0_6,population_age_7_17,population_age_18_30,population_age_31_45,population_age_46_60,population_age_60_plus,working_age_population,elderly_population,registered_population,permanent_population,temporary_population,births,deaths,migration_in,migration_out,population_growth,area_km2,area_ha,population_density_per_km2,value_source_name,value_source_url,source_type,confidence,last_verified_date,notes
UZ-TAS-MFY-552,Azamat mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3615,36.15,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-553,Geofizika mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9712,97.12,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-554,Oltintepa mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9486,94.86,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-555,Feruza mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2032,20.32,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-556,Turon mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2546,25.46,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-557,Geologlar mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.551,55.1,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-558,Yangi Kamolot mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2661,26.61,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-559,Ahmad Yugnakiy mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2389,23.89,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-560,Uyg'onish mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2982,29.82,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-561,Gulzorobod mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7116,71.16,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-562,Munavvarqori mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7882,78.82,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-563,Yuzrabot mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3613,36.13,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-564,Nur mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4704,47.04,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-565,Minglola mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1645,16.45,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-566,Temuriylar mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.4797,147.97,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-567,Alisherobod mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.5044,250.44,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-568,Sayram mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.1714,117.14,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-569,Elobod mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3473,34.73,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-570,Yangi Olmachi mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5706,57.06,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-571,Avayxon mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9363,93.63,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-572,Nodirabegim mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8059,80.59,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-573,Alpomish mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.3852,138.52,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-574,Ko'hna Mevazor mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.047,104.7,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-575,Podshobog' mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9816,98.16,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-576,Humoyun mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4357,43.57,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-577,Iqtidor mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.3621,336.21,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-578,Katta Oltintepa mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7549,75.49,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-579,Kamolot mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2948,29.48,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-580,Beshkapa mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.2879,228.79,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-581,Zakovat mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.4921,249.21,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-582,Alisher Navoiy mahallasi,Mirzo Ulug'bek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5689,56.89,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
